id,id_client,id_product,qtd,total,sale_date,product_name,price,category,client_name,city,state,brl_cost,cost_total,profit,margin_pct,year,month,weekday
7208,43,142,7,5785.0,2023-08-28,Âncora Danforth Vector Evo,826.41,ancoragem,Jéssica Farias Cunha,Itaqui (São Luís),MA,748.55,5239.85,545.15,9.42,2023,8,0
7209,27,41,7,74200.0,2024-03-10,GPS Simrad Flow Pulse,10600.0,eletronicos,Flávia Nunes Martins Ribeiro Coelho,Salvador,BA,8922.25,62455.75,11744.25,15.83,2024,3,6
7210,43,3,15,128594.85,2024-10-05,Radar Furuno Pulse Leviathan,9024.19,eletronicos,Jéssica Farias Cunha,Itaqui (São Luís),MA,8768.85,131532.75,-2937.9,-2.28,2024,10,5
7211,10,144,3,6309.9,2024-06-21,Boia de Arqueamento Bruce Barracuda,2214.14,ancoragem,Débora Paiva,Santarém,PA,2012.7,6038.1,271.8,4.31,2024,6,4
7212,3,118,13,56096.0,2023-05-31,Boia de Arqueamento Delta Force Vox,4315.11,ancoragem,Daniel Farias Ribeiro Teixeira,Rio Grande,RS,3939.35,51211.55,4884.45,8.71,2023,5,2
7213,13,53,14,751450.0,2023-02-17,Motor Elétrico Torqeedo Zen Titan Hydra 129HP,53675.01,propulsao,Carlos Guimarães Martins,Santarém,PA,47481.5,664741.0,86709.0,11.54,2023,2,4
7214,22,16,13,370574.1,2023-12-10,Sonda Garmin Axis,30005.99,eletronicos,Daniela Borges Vieira Farias Mendonça,Aracaju,SE,27457.4,356946.2,13627.9,3.68,2023,12,6
7215,36,51,6,365706.3,2023-07-31,Motor Diesel Tohatsu Evo Zenith 16HP,64158.99,propulsao,Francisca Ribeiro Pinheiro,Belém,PA,58845.25,353071.5,12634.8,3.45,2023,7,0
7216,37,2,5,66491.45,2023-01-17,Transponder Furuno Marlin,13998.15,eletronicos,Jéssica Pimentel Borges Nunes Teixeira,Itaqui (São Luís),MA,14148.7,70743.5,-4252.05,-6.39,2023,1,1
7217,33,77,9,382224.9,2024-10-15,Motor Diesel Tohatsu Vector 197HP,44704.67,propulsao,Diego Costa Guedes Cunha,Rio Grande,RS,36100.5,324904.5,57320.4,15.0,2024,10,1
7218,39,88,7,321437.25,2023-01-13,Motor Diesel Tohatsu Kinetic Poseidon 113HP,48336.49,propulsao,Renata Oliveira Siqueira,Suape (Ipojuca),PE,49480.5,346363.5,-24926.25,-7.75,2023,1,4
7219,30,141,6,28691.0,2023-10-29,Boia de Arqueamento Bruce Nexus Abyss,4781.8,ancoragem,Victor Araújo Azevedo Tavares Correia,Itacoatiara,AM,4864.3,29185.8,-494.8,-1.72,2023,10,6
7220,37,25,6,69121.05,2024-08-09,Rádio Lowrance Nitro Thrust Barracuda,12126.46,eletronicos,Jéssica Pimentel Borges Nunes Teixeira,Itaqui (São Luís),MA,10699.95,64199.7,4921.35,7.12,2024,8,4
7221,49,88,13,596955.3,2023-12-26,Motor Diesel Tohatsu Kinetic Poseidon 113HP,48336.49,propulsao,Diego Costa Tavares Antunes,Aracaju,SE,49480.5,643246.5,-46291.2,-7.75,2023,12,1
7222,42,112,3,6215.85,2023-04-23,Corrente Danforth Tidal,2180.95,ancoragem,Márcia Figueiredo,Vila do Conde (Barcarena),PA,2032.2,6096.6,119.25,1.92,2023,4,6
7223,16,77,2,89409.0,2023-10-28,Motor Diesel Tohatsu Vector 197HP,44704.67,propulsao,Renata Pacheco Cardoso,Fortaleza,CE,36100.5,72201.0,17208.0,19.25,2023,10,5
7224,38,79,9,595322.0,2024-10-06,Motor Diesel Tohatsu Zenith 60HP,66146.85,propulcao,Mateus Antunes,Fortaleza do Tabocão,TO,56744.3,510698.7,84623.3,14.21,2024,10,6
7225,18,131,9,8672.0,2024-03-07,Boia de Arqueamento Danforth Core Vortex,963.59,ancoragem,Adriana Guedes Borges Alves Rocha,Santarém,PA,878.1,7902.9,769.1,8.87,2024,3,3
7226,24,26,1,17283.0,2023-01-03,Piloto Automático Furuno Core Boost Flux,17283.18,eletronicos,Carla Peixoto Azevedo Silva Araújo,Laguna,SC,16894.25,16894.25,388.75,2.25,2023,1,1
7227,46,4,1,3212.9,2023-01-16,Rádio AIS Hydro Tidal Zen,3381.88,eletronicos,Ana Silva Costa Farias Coelho,Macapá,AP,3395.65,3395.65,-182.75,-5.69,2023,1,0
7228,22,33,2,12760.4,2024-05-13,Transponder Garmin Drift Vortex Marlin,6715.77,eletronicos,Daniela Borges Vieira Farias Mendonça,Aracaju,SE,6629.85,13259.7,-499.3,-3.91,2024,5,0
7229,30,89,13,971674.25,2024-03-23,Motor Elétrico Yamaha Orca Storm Zenith 11HP,78678.05,propulsao,Victor Araújo Azevedo Tavares Correia,Itacoatiara,AM,70612.65,917964.45,53709.8,5.53,2024,3,5
7230,9,99,8,815226.35,2023-11-24,Motor Elétrico Honda Flux Ultra 273HP,107266.66,propulsao,Lucas Guedes Cunha Lopes,João Pessoa,PB,94889.3,759114.4,56111.95,6.88,2023,11,4
7231,26,132,2,2969.7,2023-03-04,Corrente Bruce Nautic Evo,1562.97,ancoragem,Luiz Borges Gomes Araújo,Manaus,AM,1572.3,3144.6,-174.9,-5.89,2023,3,5
7232,25,34,9,42045.1,2024-01-04,Transponder AIS Helix Torque,4917.53,eletronicos,Femininos Antunes Lopes Ribeiro Amaral,São Mateus,ES,4758.3,42824.7,-779.6,-1.85,2024,1,3
7233,16,127,3,4415.6,2023-05-20,Cabo de Nylon Delta Velocity Core Mako,1549.35,ancoragem,Renata Pacheco Cardoso,Fortaleza,CE,1481.2,4443.6,-28.0,-0.63,2023,5,5
7234,30,60,8,870009.0,2023-07-15,Motor de Popa Honda Velocity Drift 258HP,108751.09,propulsao,Victor Araújo Azevedo Tavares Correia,Itacoatiara,AM,98931.2,791449.6,78559.4,9.03,2023,7,5
7235,5,122,1,1322.0,2023-03-03,Corrente Danforth Zenith Oceanic Torque,1322.47,ancoragem,Pedro Freitas,Santarém Novo,PA,1113.15,1113.15,208.85,15.8,2023,3,4
7236,43,28,13,185361.0,2023-06-04,Piloto Automático AIS Core,14258.56,eletronicos,Jéssica Farias Cunha,Itaqui (São Luís),MA,13883.7,180488.1,4872.9,2.63,2023,6,6
7237,7,121,13,45624.7,2023-04-03,Âncora Danforth Oceanic Helix Flux,3694.27,ancoragem,Bianca Barros Rocha Torres Siqueira,Cabedelo,PB,3388.3,44047.9,1576.8,3.46,2023,4,0
7238,1,144,10,22141.0,2024-09-09,Boia de Arqueamento Bruce Barracuda,2214.14,ancoragem,Femininos Oliveira Antunes,Aratu (Candeias),BA,2012.7,20127.0,2014.0,9.1,2024,9,0
7239,6,28,14,189639.0,2023-07-31,Piloto Automático AIS Core,14258.56,eletronicos,Antônia Coelho Pinheiro Peixoto Cavalcanti,Fortaleza do Tabocão,TO,13883.7,194371.8,-4732.8,-2.5,2023,7,0
7240,33,124,6,21489.0,2023-10-24,Corrente Delta Axis,3769.93,ancoragem,Diego Costa Guedes Cunha,Rio Grande,RS,3326.15,19956.9,1532.1,7.13,2023,10,1
7241,10,125,6,20412.0,2024-06-06,Cabo de Nylon Danforth Kinetic,3402.07,ancoragem,Débora Paiva,Santarém,PA,3231.35,19388.1,1023.9,5.02,2024,6,3
7242,8,57,6,677105.85,2023-09-30,Motor de Popa Honda Vector Kinetic 174HP,118790.57,propulsao,Luiz Alves Pimentel,Aracaju,SE,102433.9,614603.4,62502.45,9.23,2023,9,5
7243,46,110,13,32442.0,2023-02-05,Corrente Bruce Current,2495.51,ancoragem,Ana Silva Costa Farias Coelho,Macapá,AP,2219.25,28850.25,3591.75,11.07,2023,2,6
7244,17,119,9,29302.0,2024-10-14,Âncora Bruce Aqua,3255.82,ancoragem,Luís Paiva Costa Cardoso Coelho,Corumbá,MS,3349.4,30144.6,-842.6,-2.88,2024,10,0
7245,37,17,15,200052.9,2023-05-20,Rádio AIS Oceanic Pulse,14038.78,eletronicos,Jéssica Pimentel Borges Nunes Teixeira,Itaqui (São Luís),MA,14165.7,212485.5,-12432.6,-6.21,2023,5,5
7246,4,85,12,462944.0,2024-02-27,Motor de Popa Parsun Impulse 162HP,38578.7,propulsao,Thiago Moreira,Rio Branco,AC,39426.35,473116.2,-10172.2,-2.2,2024,2,1
7247,43,88,15,688794.65,2024-12-10,Motor Diesel Tohatsu Kinetic Poseidon 113HP,48336.49,propulsao,Jéssica Farias Cunha,Itaqui (São Luís),MA,49480.5,742207.5,-53412.85,-7.75,2024,12,1
7248,5,25,3,34560.05,2024-02-21,Rádio Lowrance Nitro Thrust Barracuda,12126.46,eletronicos,Pedro Freitas,Santarém Novo,PA,10699.95,32099.85,2460.2,7.12,2024,2,2
7249,39,111,2,8141.5,2024-01-11,Boia de Arqueamento Danforth Aero Dash,4285.23,ancoragem,Renata Oliveira Siqueira,Suape (Ipojuca),PE,4301.85,8603.7,-462.2,-5.68,2024,1,3
7250,2,71,8,1041392.0,2024-02-05,Motor Elétrico Torqeedo Pulse 300HP,130174.06,propulsao,Fernanda Azevedo Soares Nunes Vieira,Recife,PE,115500.85,924006.8,117385.2,11.27,2024,2,0
7251,14,104,5,18565.0,2024-04-30,Cabo de Nylon Delta Zen Vortex Storm,3713.02,ancoragem,Gabriela Silva Vieira Amaral,Itacoatiara,AM,3712.7,18563.5,1.5,0.01,2024,4,1
7252,36,66,14,167202.85,2024-12-03,Motor de Popa Tohatsu Poseidon Helix Prime 135HP,12571.63,propulcao,Francisca Ribeiro Pinheiro,Belém,PA,11488.5,160839.0,6363.85,3.81,2024,12,1
7253,46,64,14,1561078.0,2024-11-16,Motor Elétrico Yamaha Swift Drift Current 265HP,111505.55,propulsao,Ana Silva Costa Farias Coelho,Macapá,AP,106761.1,1494655.4,66422.6,4.25,2024,11,5
7254,26,36,13,293818.0,2024-10-30,Radar Lowrance Aqua Pulse,22601.39,eletronicos,Luiz Borges Gomes Araújo,Manaus,AM,22382.05,290966.65,2851.35,0.97,2024,10,2
7256,48,73,2,286320.0,2023-09-28,Motor de Popa Torqeedo Core Hydra Flux 162HP,143159.93,propulsao,Letícia Torres Peixoto Oliveira,Suape (Ipojuca),PE,128249.65,256499.3,29820.7,10.42,2023,9,3
7257,35,20,12,351500.95,2024-01-10,Radar AIS Marlin,30833.44,eletronicos,Priscila Martins,João Pessoa,PB,28445.2,341342.4,10158.55,2.89,2024,1,2
7258,19,35,5,55028.0,2023-09-12,Radar Furuno Swift,11005.53,eletronicos,Renata Lima Gomes Coelho Mendonça,Maceió,AL,10534.25,52671.25,2356.75,4.28,2023,9,1
7259,44,74,15,1298378.0,2023-07-05,Motor de Popa Honda Torque 228HP,86558.56,propulcao,Rafael Paiva Vieira,Paranaguá,PR,85801.8,1287027.0,11351.0,0.87,2023,7,2
7260,11,112,2,4362.0,2024-04-02,Corrente Danforth Tidal,2180.95,ancoragem,Victor Torres Monteiro,Porto Seguro,BA,2032.2,4064.4,297.6,6.82,2024,4,1
7261,22,94,13,529761.0,2023-06-02,Motor de Popa Volvo Magnum 276HP,40750.84,propulsao,Daniela Borges Vieira Farias Mendonça,Aracaju,SE,40110.65,521438.45,8322.55,1.57,2023,6,4
7262,5,103,13,22096.05,2024-09-08,Âncora Delta Swift,1789.19,ancoragem,Pedro Freitas,Santarém Novo,PA,1634.55,21249.15,846.9,3.83,2024,9,6
7263,35,103,4,6799.15,2023-05-20,Âncora Delta Swift,1789.19,ancoragem,Priscila Martins,João Pessoa,PB,1634.55,6538.2,260.95,3.84,2023,5,5
7264,9,108,8,25425.8,2024-09-29,Boia de Arqueamento Bruce Titan,3345.56,ancoragem,Lucas Guedes Cunha Lopes,João Pessoa,PB,3444.15,27553.2,-2127.4,-8.37,2024,9,6
7265,36,89,8,597952.8,2024-06-16,Motor Elétrico Yamaha Orca Storm Zenith 11HP,78678.05,propulsao,Francisca Ribeiro Pinheiro,Belém,PA,70612.65,564901.2,33051.6,5.53,2024,6,6
7266,31,100,1,99370.0,2024-06-24,Motor Elétrico Honda Vector Abyss 220HP,104600.24,propulsao,Jéssica Figueiredo Leite Martins,São Luís,MA,99036.4,99036.4,333.6,0.34,2024,6,0
7267,35,24,9,198635.5,2024-04-10,GPS AIS Orca Marlin Velocity,23232.18,eletronicos,Priscila Martins,João Pessoa,PB,18760.75,168846.75,29788.75,15.0,2024,4,2
7268,7,142,13,10743.0,2024-02-08,Âncora Danforth Vector Evo,826.41,ancoragem,Bianca Barros Rocha Torres Siqueira,Cabedelo,PB,748.55,9731.15,1011.85,9.42,2024,2,3
7269,5,6,4,44916.95,2023-10-03,Transponder AIS Vector,11820.21,eletronicos,Pedro Freitas,Santarém Novo,PA,9756.65,39026.6,5890.35,13.11,2023,10,1
7270,6,100,14,1391182.85,2024-04-22,Motor Elétrico Honda Vector Abyss 220HP,104600.24,propulsao,Antônia Coelho Pinheiro Peixoto Cavalcanti,Fortaleza do Tabocão,TO,99036.4,1386509.6,4673.25,0.34,2024,4,0
7271,5,141,4,19127.0,2023-08-07,Boia de Arqueamento Bruce Nexus Abyss,4781.8,ancoragem,Pedro Freitas,Santarém Novo,PA,4864.3,19457.2,-330.2,-1.73,2023,8,0
7272,45,108,14,44496.1,2024-12-04,Boia de Arqueamento Bruce Titan,3345.56,ancoragem,Amanda Santos Figueiredo Rodrigues Siqueira,Santarém,PA,3444.15,48218.1,-3722.0,-8.36,2024,12,2
7273,35,51,14,898226.0,2024-05-06,Motor Diesel Tohatsu Evo Zenith 16HP,64158.99,propulsao,Priscila Martins,João Pessoa,PB,58845.25,823833.5,74392.5,8.28,2024,5,0
7274,38,123,11,30548.0,2024-02-02,Cabo de Nylon Danforth Orca Aero,2777.07,ancoragem,Mateus Antunes,Fortaleza do Tabocão,TO,2294.95,25244.45,5303.55,17.36,2024,2,4
7275,32,69,7,316855.0,2024-07-27,Motor de Popa Torqeedo Ultra Impulse 292HP,45265.02,propulsao,Daniela Teixeira Antunes Coelho Batista,Porto Seguro,BA,40230.55,281613.85,35241.15,11.12,2024,7,5
7276,32,78,3,347020.75,2023-10-02,Motor Elétrico Honda Mako Axis 131HP,121761.56,propulsao,Daniela Teixeira Antunes Coelho Batista,Porto Seguro,BA,122127.95,366383.85,-19363.1,-5.58,2023,10,0
7277,26,4,1,3212.9,2024-05-19,Rádio AIS Hydro Tidal Zen,3381.88,eletronicos,Luiz Borges Gomes Araújo,Manaus,AM,3395.65,3395.65,-182.75,-5.69,2024,5,6
7278,36,105,10,3095.0,2024-03-01,Cabo de Nylon Danforth Prime,309.54,ancoragem,Francisca Ribeiro Pinheiro,Belém,PA,266.85,2668.5,426.5,13.78,2024,3,4
7279,13,33,15,100737.0,2024-01-07,Transponder Garmin Drift Vortex Marlin,6715.77,eletronicos,Carlos Guimarães Martins,Santarém,PA,6629.85,99447.75,1289.25,1.28,2024,1,6
7280,24,48,15,209992.75,2023-09-28,GPS Furuno Magnum Drift,14736.35,eletronicos,Carla Peixoto Azevedo Silva Araújo,Laguna,SC,13029.95,195449.25,14543.5,6.93,2023,9,3
7281,17,50,2,21424.4,2024-06-17,Piloto Automático Simrad Poseidon Magnum,11275.99,eletronicos,Luís Paiva Costa Cardoso Coelho,Corumbá,MS,11892.25,23784.5,-2360.1,-11.02,2024,6,0
7282,16,129,2,6205.4,2024-06-08,Corrente Delta Boost,3266.21,ancoragem,Renata Pacheco Cardoso,Fortaleza,CE,3309.9,6619.8,-414.4,-6.68,2024,6,5
7283,9,84,7,288768.65,2024-02-04,Motor de Popa Torqeedo Zenith Peak Thrust 212HP,43423.88,propulsao,Lucas Guedes Cunha Lopes,João Pessoa,PB,42282.25,295975.75,-7207.1,-2.5,2024,2,6
7284,20,126,11,29448.0,2024-07-08,Corrente Danforth Hydro,2677.06,ancoragem,Bruno Silva,Santarém Novo,PA,2335.25,25687.75,3760.25,12.77,2024,7,0
7285,40,30,7,225735.0,2024-02-25,Transponder AIS Boost,32247.87,eletronicos,Lucas Pacheco,Corumbá,MS,32792.2,229545.4,-3810.4,-1.69,2024,2,6
7286,48,106,1,4385.0,2024-12-07,Âncora Danforth Nitro Titan Vox,4384.87,ancoragem,Letícia Torres Peixoto Oliveira,Suape (Ipojuca),PE,4591.85,4591.85,-206.85,-4.72,2024,12,5
7287,10,26,7,120982.0,2024-07-01,Piloto Automático Furuno Core Boost Flux,17283.18,eletronicos,Débora Paiva,Santarém,PA,16894.25,118259.75,2722.25,2.25,2024,7,0
7288,47,43,7,245678.0,2024-09-25,Sonda AIS Barracuda,35096.86,eletronicos,Gabriela Barros Lacerda,Niterói,RJ,31096.6,217676.2,28001.8,11.4,2024,9,2
7289,49,74,11,952144.0,2023-04-21,Motor de Popa Honda Torque 228HP,86558.56,propulcao,Diego Costa Tavares Antunes,Aracaju,SE,85801.8,943819.8,8324.2,0.87,2023,4,4
7290,37,128,6,26508.8,2024-04-11,Boia de Arqueamento Bruce Marlin Hydra,4650.72,ancoragem,Jéssica Pimentel Borges Nunes Teixeira,Itaqui (São Luís),MA,4265.45,25592.7,916.1,3.46,2024,4,3
7291,37,125,12,38783.75,2023-08-23,Cabo de Nylon Danforth Kinetic,3402.07,ancoragem,Jéssica Pimentel Borges Nunes Teixeira,Itaqui (São Luís),MA,3231.35,38776.2,7.55,0.02,2023,8,2
7292,29,84,4,165011.2,2023-08-09,Motor de Popa Torqeedo Zenith Peak Thrust 212HP,43423.88,propulsao,Gabriela Moraes Macedo Nunes,Fortaleza,CE,42282.25,169129.0,-4117.8,-2.5,2023,8,2
7293,28,50,11,124036.0,2024-07-21,Piloto Automático Simrad Poseidon Magnum,11275.99,eletronicos,Bianca Rodrigues,Antonina,PR,11892.25,130814.75,-6778.75,-5.47,2024,7,6
7294,38,140,15,47019.0,2024-02-25,Boia de Arqueamento Bruce Dash Titan Pulse,3134.58,ancoragem,Mateus Antunes,Fortaleza do Tabocão,TO,3062.45,45936.75,1082.25,2.3,2024,2,6
7295,47,66,12,143317.0,2023-05-20,Motor de Popa Tohatsu Poseidon Helix Prime 135HP,12571.63,propulcao,Gabriela Barros Lacerda,Niterói,RJ,11488.5,137862.0,5455.0,3.81,2023,5,5
7296,16,67,1,81499.55,2024-04-25,Motor de Popa Yamaha Mako 108HP,85789.05,propulsao,Renata Pacheco Cardoso,Fortaleza,CE,83603.65,83603.65,-2104.1,-2.58,2024,4,3
7297,48,122,14,18515.0,2023-12-08,Corrente Danforth Zenith Oceanic Torque,1322.47,ancoragem,Letícia Torres Peixoto Oliveira,Suape (Ipojuca),PE,1113.15,15584.1,2930.9,15.83,2023,12,4
7298,3,2,12,167978.0,2023-05-31,Transponder Furuno Marlin,13998.15,eletronicos,Daniel Farias Ribeiro Teixeira,Rio Grande,RS,14148.7,169784.4,-1806.4,-1.08,2023,5,2
7299,3,138,7,29281.0,2024-09-23,Boia de Arqueamento Delta Peak Boost Thrust,4183.05,ancoragem,Daniel Farias Ribeiro Teixeira,Rio Grande,RS,4184.4,29290.8,-9.8,-0.03,2024,9,0
7300,22,132,13,19303.05,2024-08-08,Corrente Bruce Nautic Evo,1562.97,ancoragem,Daniela Borges Vieira Farias Mendonça,Aracaju,SE,1572.3,20439.9,-1136.85,-5.89,2024,8,3
7301,9,114,6,4556.2,2023-10-03,Boia de Arqueamento Danforth Tidal Zen Swift,799.29,ancoragem,Lucas Guedes Cunha Lopes,João Pessoa,PB,762.3,4573.8,-17.6,-0.39,2023,10,1
7302,30,75,13,404689.55,2024-05-02,Motor Diesel Volvo Flow Leviathan Maré 187HP,32768.38,propulsao,Victor Araújo Azevedo Tavares Correia,Itacoatiara,AM,29623.0,385099.0,19590.55,4.84,2024,5,3
7303,25,110,14,34937.0,2024-07-22,Corrente Bruce Current,2495.51,ancoragem,Femininos Antunes Lopes Ribeiro Amaral,São Mateus,ES,2219.25,31069.5,3867.5,11.07,2024,7,0
7304,27,150,14,21887.05,2023-12-27,Cabo de Nylon Danforth Magnum Vox,1645.66,ancoragem,Flávia Nunes Martins Ribeiro Coelho,Salvador,BA,1444.5,20223.0,1664.05,7.6,2023,12,2
7305,46,93,1,100477.0,2023-03-10,Motor Elétrico Yamaha Flow 204HP,100477.01,propulsao,Ana Silva Costa Farias Coelho,Macapá,AP,87224.15,87224.15,13252.85,13.19,2023,3,4
7307,37,117,8,32824.0,2023-05-27,Corrente Danforth Zen Abyss Axis,4103.01,ancoragem,Jéssica Pimentel Borges Nunes Teixeira,Itaqui (São Luís),MA,4117.0,32936.0,-112.0,-0.34,2023,5,5
7308,4,38,11,276519.35,2023-08-29,Rádio AIS Force,26461.14,eletronicos,Thiago Moreira,Rio Branco,AC,24258.05,266838.55,9680.8,3.5,2023,8,1
7309,27,22,13,487242.65,2023-01-05,Transponder Furuno Force Ion,39452.86,eletronicos,Flávia Nunes Martins Ribeiro Coelho,Salvador,BA,38153.35,495993.55,-8750.9,-1.8,2023,1,3
7310,19,137,9,28945.55,2024-02-01,Âncora Danforth Impulse,3385.47,ancoragem,Renata Lima Gomes Coelho Mendonça,Maceió,AL,3369.9,30329.1,-1383.55,-4.78,2024,2,3
7311,7,26,4,69133.0,2024-01-09,Piloto Automático Furuno Core Boost Flux,17283.18,eletronicos,Bianca Barros Rocha Torres Siqueira,Cabedelo,PB,16894.25,67577.0,1556.0,2.25,2024,1,1
7312,44,148,10,45463.2,2024-01-23,Âncora Delta Force Barracuda Mako,4785.56,ancoragem,Rafael Paiva Vieira,Paranaguá,PR,4425.5,44255.0,1208.2,2.66,2024,1,1
7313,25,112,15,31078.3,2023-08-28,Corrente Danforth Tidal,2180.95,ancoragem,Femininos Antunes Lopes Ribeiro Amaral,São Mateus,ES,2032.2,30483.0,595.3,1.92,2023,8,0
7314,17,140,6,17866.65,2023-02-13,Boia de Arqueamento Bruce Dash Titan Pulse,3134.58,ancoragem,Luís Paiva Costa Cardoso Coelho,Corumbá,MS,3062.45,18374.7,-508.05,-2.84,2023,2,0
7315,3,30,7,225735.0,2023-07-21,Transponder AIS Boost,32247.87,eletronicos,Daniel Farias Ribeiro Teixeira,Rio Grande,RS,32792.2,229545.4,-3810.4,-1.69,2023,7,4
7316,49,139,12,17099.0,2023-02-19,Boia de Arqueamento Danforth Torque,1424.88,ancoragem,Diego Costa Tavares Antunes,Aracaju,SE,1234.45,14813.4,2285.6,13.37,2023,2,6
7317,46,91,7,896991.9,2023-02-06,Motor Elétrico Tohatsu Zenith Oceanic 113HP,134886.02,propulsao,Ana Silva Costa Farias Coelho,Macapá,AP,138358.85,968511.95,-71520.05,-7.97,2023,2,0
7318,2,51,14,853314.7,2024-07-31,Motor Diesel Tohatsu Evo Zenith 16HP,64158.99,propulsao,Fernanda Azevedo Soares Nunes Vieira,Recife,PE,58845.25,823833.5,29481.2,3.45,2024,7,2
7319,2,104,15,55695.0,2023-03-07,Cabo de Nylon Delta Zen Vortex Storm,3713.02,ancoragem,Fernanda Azevedo Soares Nunes Vieira,Recife,PE,3712.7,55690.5,4.5,0.01,2023,3,1
7320,1,119,8,24744.65,2023-03-11,Âncora Bruce Aqua,3255.82,ancoragem,Femininos Oliveira Antunes,Aratu (Candeias),BA,3349.4,26795.2,-2050.55,-8.29,2023,3,5
7321,11,150,8,12506.75,2023-04-08,Cabo de Nylon Danforth Magnum Vox,1645.66,ancoragem,Victor Torres Monteiro,Porto Seguro,BA,1444.5,11556.0,950.75,7.6,2023,4,5
7322,4,80,11,1421462.0,2024-04-28,Motor de Popa Volvo Maré 69HP,129223.84,propulsao,Thiago Moreira,Rio Branco,AC,120885.2,1329737.2,91724.8,6.45,2024,4,6
7323,26,85,8,293198.5,2024-12-13,Motor de Popa Parsun Impulse 162HP,38578.7,propulsao,Luiz Borges Gomes Araújo,Manaus,AM,39426.35,315410.8,-22212.3,-7.58,2024,12,4
7324,29,41,4,40280.0,2024-03-27,GPS Simrad Flow Pulse,10600.0,eletronicos,Gabriela Moraes Macedo Nunes,Fortaleza,CE,8922.25,35689.0,4591.0,11.4,2024,3,2
7325,42,144,1,2103.3,2023-09-01,Boia de Arqueamento Bruce Barracuda,2214.14,ancoragem,Márcia Figueiredo,Vila do Conde (Barcarena),PA,2012.7,2012.7,90.6,4.31,2023,9,4
7326,2,39,1,29633.0,2024-08-07,GPS Furuno Vector,29632.83,eletronicos,Fernanda Azevedo Soares Nunes Vieira,Recife,PE,26354.35,26354.35,3278.65,11.06,2024,8,2
7327,26,132,6,8909.1,2023-08-06,Corrente Bruce Nautic Evo,1562.97,ancoragem,Luiz Borges Gomes Araújo,Manaus,AM,1572.3,9433.8,-524.7,-5.89,2023,8,6
7328,48,69,5,215008.75,2024-04-03,Motor de Popa Torqeedo Ultra Impulse 292HP,45265.02,propulsao,Letícia Torres Peixoto Oliveira,Suape (Ipojuca),PE,40230.55,201152.75,13856.0,6.44,2024,4,2
7329,30,86,12,1122278.0,2023-04-08,Motor Diesel Volvo Helix Evo Force 144HP,93523.13,propulsao,Victor Araújo Azevedo Tavares Correia,Itacoatiara,AM,77196.15,926353.8,195924.2,17.46,2023,4,5
7330,19,30,1,30635.6,2023-05-26,Transponder AIS Boost,32247.87,eletronicos,Renata Lima Gomes Coelho Mendonça,Maceió,AL,32792.2,32792.2,-2156.6,-7.04,2023,5,4
7331,9,126,15,38148.2,2024-03-21,Corrente Danforth Hydro,2677.06,ancoragem,Lucas Guedes Cunha Lopes,João Pessoa,PB,2335.25,35028.75,3119.45,8.18,2024,3,3
7332,36,13,9,69724.0,2023-05-07,Radar Simrad Boost,7747.1,eletronicos,Francisca Ribeiro Pinheiro,Belém,PA,6782.5,61042.5,8681.5,12.45,2023,5,6
7333,13,120,1,3124.0,2023-09-09,Boia de Arqueamento Danforth Flux Tidal,3124.49,ancoragem,Carlos Guimarães Martins,Santarém,PA,3177.25,3177.25,-53.25,-1.7,2023,9,5
7334,15,30,11,336990.65,2023-03-30,Transponder AIS Boost,32247.87,eletronicos,Carla Lopes Alves Pacheco Rocha,Fortaleza do Tabocão,TO,32792.2,360714.2,-23723.55,-7.04,2023,3,3
7335,43,139,9,12182.8,2024-10-24,Boia de Arqueamento Danforth Torque,1424.88,ancoragem,Jéssica Farias Cunha,Itaqui (São Luís),MA,1234.45,11110.05,1072.75,8.81,2024,10,3
7336,25,31,11,91114.0,2023-06-10,Transponder Furuno Pulse Axis,8283.11,eletronicos,Femininos Antunes Lopes Ribeiro Amaral,São Mateus,ES,7414.55,81560.05,9553.95,10.49,2023,6,5
7337,18,136,13,25656.0,2024-09-03,Cabo de Nylon Bruce Flux Hydro,1973.5,ancoragem,Adriana Guedes Borges Alves Rocha,Santarém,PA,1953.1,25390.3,265.7,1.04,2024,9,1
7338,31,58,12,1305895.0,2024-10-18,Motor de Popa Tohatsu Ion Core Nautic 53HP,108824.59,propulcao,Jéssica Figueiredo Leite Martins,São Luís,MA,98471.3,1181655.6,124239.4,9.51,2024,10,4
7339,21,119,7,21651.45,2024-04-29,Âncora Bruce Aqua,3255.82,ancoragem,Sandra Rocha Oliveira Soares Peixoto,Rio Branco,AC,3349.4,23445.8,-1794.35,-8.29,2024,4,0
7340,8,30,10,306355.05,2024-06-06,Transponder AIS Boost,32247.87,eletronicos,Luiz Alves Pimentel,Aracaju,SE,32792.2,327922.0,-21566.95,-7.04,2024,6,3
7341,35,44,9,92398.9,2023-09-01,GPS Simrad Zen Hydra Peak,10806.84,eletronicos,Priscila Martins,João Pessoa,PB,10796.7,97170.3,-4771.4,-5.16,2023,9,4
7342,30,13,1,7359.65,2024-04-09,Radar Simrad Boost,7747.1,eletronicos,Victor Araújo Azevedo Tavares Correia,Itacoatiara,AM,6782.5,6782.5,577.15,7.84,2024,4,1
7343,25,21,7,61142.0,2023-03-08,GPS AIS Nautic Thrust,8734.56,eletronicos,Femininos Antunes Lopes Ribeiro Amaral,São Mateus,ES,7924.8,55473.6,5668.4,9.27,2023,3,2
